,Date,Price (USD)
AG,12/7/2012,32.85
AG,12/6/2012,32.83
AG,12/5/2012,33.07
AG,12/4/2012,33.3
AG,12/3/2012,33.42
AG,11/30/2012,34.28
AG,11/29/2012,33.76
AG,11/28/2012,33.85
AG,11/27/2012,34.05
AG,11/26/2012,34.08
AG,11/23/2012,33.41
AG,11/22/2012,33.29
AG,11/21/2012,33.01
AG,11/20/2012,33.19
AG,11/19/2012,32.67
AG,11/16/2012,32.27
AG,11/15/2012,32.57
AG,11/14/2012,32.48
AG,11/13/2012,32.58
AG,11/12/2012,32.63
AG,11/9/2012,32.16
AG,11/8/2012,31.7
AG,11/7/2012,32.14
AG,11/6/2012,31.4
AG,11/5/2012,30.91
AG,11/2/2012,31.92
AG,11/1/2012,32.66
AG,10/31/2012,32.28
AG,10/30/2012,31.98
AG,10/29/2012,31.82
AG,10/26/2012,31.67
AG,10/25/2012,32.08
AG,10/24/2012,31.95
AG,10/23/2012,31.71
AG,10/22/2012,32.17
AG,10/19/2012,32.33
AG,10/18/2012,32.99
AG,10/17/2012,33.03
AG,10/16/2012,32.8
AG,10/15/2012,33.22
AG,10/12/2012,33.79
AG,10/11/2012,34.25
AG,10/10/2012,33.79
AG,10/9/2012,33.87
AG,10/8/2012,33.85
AG,10/5/2012,34.85
AG,10/4/2012,34.96
AG,10/3/2012,34.72
AG,10/2/2012,34.85
AG,10/1/2012,34.35
AG,9/28/2012,34.65
AG,9/27/2012,33.95
AG,9/26/2012,33.88
AG,9/25/2012,34.01
AG,9/24/2012,33.73
AG,9/21/2012,34.69
AG,9/20/2012,34.25
AG,9/19/2012,34.65
AG,9/18/2012,34.06
AG,9/17/2012,34.53
AG,9/14/2012,34.71
AG,9/13/2012,33
AG,9/12/2012,33.93
AG,9/11/2012,33.52
AG,9/10/2012,33.6
AG,9/7/2012,32.22
AG,9/6/2012,32.87
AG,9/5/2012,32.1
AG,9/4/2012,32.08
AG,9/3/2012,31.74
AG,8/31/2012,30.52
AG,8/30/2012,30.66
AG,8/29/2012,30.73
AG,8/28/2012,30.81
AG,8/24/2012,30.37
AG,8/23/2012,30.32
AG,8/22/2012,29.33
AG,8/21/2012,28.92
AG,8/20/2012,28.1
AG,8/17/2012,28.2
AG,8/16/2012,27.84
AG,8/15/2012,27.64
AG,8/14/2012,27.84
AG,8/13/2012,28.05
AG,8/10/2012,27.88
AG,8/9/2012,28.02
AG,8/8/2012,27.84
AG,8/7/2012,28
AG,8/6/2012,27.72
AG,8/3/2012,27.25
AG,8/2/2012,27.42
AG,8/1/2012,27.87
AG,7/31/2012,28.2
AG,7/30/2012,27.64
AG,7/27/2012,27.73
AG,7/26/2012,27.81
AG,7/25/2012,27.11
AG,7/24/2012,26.93
AG,7/23/2012,26.95
AG,7/20/2012,27.07
AG,7/19/2012,27.45
AG,7/18/2012,27.03
AG,7/17/2012,27.42
AG,7/16/2012,27.05
AG,7/13/2012,27.48
AG,7/12/2012,26.67
AG,7/11/2012,27.11
AG,7/10/2012,27.57
AG,7/9/2012,27.24
AG,7/6/2012,27.32
AG,7/5/2012,28.33
AG,7/4/2012,28.11
AG,7/3/2012,27.92
AG,7/2/2012,27.36
AG,6/29/2012,27.08
AG,6/28/2012,26.81
AG,6/27/2012,26.835
AG,6/26/2012,27.44
AG,6/25/2012,26.72
AG,6/22/2012,26.81
AG,6/21/2012,27.88
AG,6/20/2012,28.31
AG,6/19/2012,28.81
AG,6/18/2012,28.43
AG,6/15/2012,28.66
AG,6/14/2012,28.88
AG,6/13/2012,28.87
AG,6/12/2012,28.54
AG,6/11/2012,28.63
AG,6/8/2012,28.17
AG,6/7/2012,29.28
AG,6/6/2012,29.36
AG,6/1/2012,27.38
AG,5/31/2012,28.1
AG,5/30/2012,27.68
AG,5/29/2012,28.25
AG,5/28/2012,28.52
AG,5/25/2012,28.24
AG,5/24/2012,28.08
AG,5/23/2012,27.76
AG,5/22/2012,28.07
AG,5/21/2012,28.39
AG,5/18/2012,28.48
AG,5/17/2012,27.48
AG,5/16/2012,27.25
AG,5/15/2012,28.28
AG,5/14/2012,28.33
AG,5/11/2012,28.58
AG,5/10/2012,29.25
AG,5/9/2012,28.77
AG,5/8/2012,29.58
AG,5/4/2012,29.9
AG,5/3/2012,30.36
AG,5/2/2012,30.52
AG,5/1/2012,30.78
AG,4/30/2012,31.2
AG,4/27/2012,31.14
AG,4/26/2012,30.7
AG,4/25/2012,30.88
AG,4/24/2012,30.86
AG,4/23/2012,31.16
AG,4/20/2012,31.79
AG,4/19/2012,31.47
AG,4/18/2012,31.61
AG,4/17/2012,31.64
AG,4/16/2012,31.32
AG,4/13/2012,32.365
AG,4/12/2012,31.47
AG,4/11/2012,31.7
AG,4/10/2012,31.55
AG,4/5/2012,31.27
AG,4/4/2012,31.98
AG,4/3/2012,32.97
AG,4/2/2012,32.42
AG,3/30/2012,32.43
AG,3/29/2012,31.79
AG,3/28/2012,32.43
AG,3/27/2012,33.01
AG,3/26/2012,32.23
AG,3/23/2012,31.54
AG,3/22/2012,31.79
AG,3/21/2012,31.97
AG,3/20/2012,32.22
AG,3/19/2012,32.44
AG,3/16/2012,32.27
AG,3/15/2012,32.36
AG,3/14/2012,32.84
AG,3/13/2012,33.58
AG,3/12/2012,33.77
AG,3/9/2012,33.87
AG,3/8/2012,34.09
AG,3/7/2012,33.17
AG,3/6/2012,33.22
AG,3/5/2012,34.18
AG,3/2/2012,35.21
AG,3/1/2012,34.56
AG,2/29/2012,37.23
AG,2/28/2012,35.6
AG,2/27/2012,35.09
AG,2/24/2012,35.57
AG,2/23/2012,34.55
AG,2/22/2012,34.08
AG,2/21/2012,33.65
AG,2/20/2012,33.56
AG,2/17/2012,33.48
AG,2/16/2012,33.18
AG,2/15/2012,33.69
AG,2/14/2012,33.51
AG,2/13/2012,33.84
AG,2/10/2012,33.55
AG,2/9/2012,33.8
AG,2/8/2012,34.37
AG,2/7/2012,33.28
AG,2/6/2012,33.52
AG,2/3/2012,33.93
AG,2/2/2012,33.67
AG,2/1/2012,33.8
AG,1/31/2012,33.6
AG,1/30/2012,33.18
AG,1/27/2012,33.48
AG,1/26/2012,33.35
AG,1/25/2012,31.67
AG,1/24/2012,31.95
AG,1/23/2012,32.45
AG,1/20/2012,30.36
AG,1/19/2012,30.79
AG,1/18/2012,30.15
AG,1/17/2012,30.41
AG,1/16/2012,29.9
AG,1/13/2012,29.64
AG,1/12/2012,30.58
AG,1/11/2012,29.81
AG,1/10/2012,29.69
AG,1/9/2012,28.85
AG,1/6/2012,29.4
AG,1/5/2012,28.92
AG,1/4/2012,29.18
AG,1/3/2012,28.78
AG,12/30/2011,28.18
AG,12/29/2011,26.16
AG,12/28/2011,28.65
AG,12/23/2011,29.22
AG,12/22/2011,29.3
AG,12/21/2011,29.75
AG,12/20/2011,29.28
AG,12/19/2011,28.78
AG,12/16/2011,29.78
AG,12/15/2011,28.8
AG,12/14/2011,29.92
AG,12/13/2011,31.34
AG,12/12/2011,31.22
AG,12/9/2011,32
AG,12/8/2011,32.64
AG,12/7/2011,32.45
AG,12/6/2011,31.85
AG,12/5/2011,32.48
AG,12/2/2011,33.15
AG,12/1/2011,33.28
AG,11/30/2011,31.35
AG,11/29/2011,31.96
AG,11/28/2011,32
AG,11/25/2011,31.24
AG,11/24/2011,31.94
AG,11/23/2011,31.51
AG,11/22/2011,31.85
AG,11/21/2011,30.9
AG,11/18/2011,32.25
AG,11/17/2011,33.3
AG,11/16/2011,34.45
AG,11/15/2011,34.02
AG,11/14/2011,34.38
AG,11/11/2011,33.77
AG,11/10/2011,33.71
AG,11/9/2011,34.58
AG,11/8/2011,34.64
AG,11/7/2011,34.48
AG,11/4/2011,33.95
AG,11/3/2011,34.72
AG,11/2/2011,33.83
AG,11/1/2011,32.97
AG,10/31/2011,34.24
AG,10/28/2011,35.42
AG,10/27/2011,33.55
AG,10/26/2011,33.3
AG,10/25/2011,32
AG,10/24/2011,31.7
AG,10/21/2011,30.8
AG,10/20/2011,30.79
AG,10/19/2011,31.97
AG,10/18/2011,31
AG,10/17/2011,32.3
AG,10/14/2011,31.82
AG,10/13/2011,31.97
AG,10/12/2011,32.89
AG,10/11/2011,31.37
AG,10/10/2011,32.23
AG,10/7/2011,31.98
AG,10/6/2011,31.8
AG,10/5/2011,28.69
AG,10/4/2011,30.6
AG,10/3/2011,31.05
AG,9/30/2011,30.45
AG,9/29/2011,30.19
AG,9/28/2011,31.04
AG,9/27/2011,33.5
AG,9/26/2011,28.16
AG,9/23/2011,32.9
AG,9/22/2011,37.85
AG,9/21/2011,40.25
AG,9/20/2011,39.18
AG,9/19/2011,40.46
AG,9/16/2011,39.97
AG,9/15/2011,40.34
AG,9/14/2011,41.23
AG,9/13/2011,40.02
AG,9/12/2011,40.81
AG,9/9/2011,41.4
AG,9/8/2011,42.14
AG,9/7/2011,40.98
AG,9/6/2011,41.85
AG,9/5/2011,42.71
AG,9/2/2011,42.5
AG,9/1/2011,41.47
AG,8/31/2011,41.35
AG,8/30/2011,40.9
AG,8/26/2011,41.06
AG,8/25/2011,39
AG,8/24/2011,42.08
AG,8/23/2011,42.88
AG,8/22/2011,43.49
AG,8/19/2011,41.98
AG,8/18/2011,40.32
AG,8/17/2011,40.02
AG,8/16/2011,39.36
AG,8/15/2011,39.18
AG,8/12/2011,38.29
AG,8/11/2011,39.18
AG,8/10/2011,38.31
AG,8/9/2011,38.36
AG,8/8/2011,39.86
AG,8/5/2011,39.24
AG,8/4/2011,41.62
AG,8/3/2011,41.04
AG,8/2/2011,39.73
AG,8/1/2011,39.31
AG,7/29/2011,39.63
AG,7/28/2011,40.19
AG,7/27/2011,40.81
AG,7/26/2011,40.34
AG,7/25/2011,40.78
AG,7/22/2011,39.67
AG,7/21/2011,39.78
AG,7/20/2011,38.59
AG,7/19/2011,40.32
AG,7/18/2011,40.33
AG,7/15/2011,38.17
AG,7/14/2011,39.4
AG,7/13/2011,36.75
AG,7/12/2011,34.91
AG,7/11/2011,36.36
AG,7/8/2011,36.28
AG,7/7/2011,35.86
AG,7/6/2011,35.38
AG,7/5/2011,34.76
AG,7/4/2011,34.1
AG,7/1/2011,33.85
AG,6/30/2011,35.02
AG,6/29/2011,34.39
AG,6/28/2011,33.96
AG,6/27/2011,34.01
AG,6/24/2011,34.73
AG,6/23/2011,36.01
AG,6/22/2011,35.91
AG,6/21/2011,36.22
AG,6/20/2011,35.58
AG,6/17/2011,35.39
AG,6/16/2011,35.55
AG,6/15/2011,35.26
AG,6/14/2011,34.68
AG,6/13/2011,35.51
AG,6/10/2011,37.38
AG,6/9/2011,37.03
AG,6/8/2011,36.22
AG,6/7/2011,37.41
AG,6/6/2011,36.87
AG,6/3/2011,35.19
AG,6/2/2011,37.22
AG,6/1/2011,37.95
AG,5/31/2011,38.65
AG,5/27/2011,37.69
AG,5/26/2011,36.95
AG,5/25/2011,37.17
AG,5/24/2011,35.85
AG,5/23/2011,34.7
AG,5/20/2011,34.8
AG,5/19/2011,35.75
AG,5/18/2011,34.59
AG,5/17/2011,34.28
AG,5/16/2011,34.35
AG,5/13/2011,36.2
AG,5/12/2011,32.5
AG,5/11/2011,39.18
AG,5/10/2011,38.4
AG,5/9/2011,38
AG,5/6/2011,34.2
AG,5/5/2011,37.84
AG,5/4/2011,40.29
AG,5/3/2011,43.61
AG,4/28/2011,48.7
AG,4/27/2011,45.3
AG,4/26/2011,45.48
AG,4/21/2011,46.26
AG,4/20/2011,44.79
AG,4/19/2011,43.22
AG,4/18/2011,42.79
AG,4/15/2011,42.61
AG,4/14/2011,40.67
AG,4/13/2011,40.22
AG,4/12/2011,40.44
AG,4/11/2011,41.37
AG,4/8/2011,40.22
AG,4/7/2011,39.51
AG,4/6/2011,39.63
AG,4/5/2011,38.08
AG,4/4/2011,38.46
AG,4/1/2011,37.63
AG,3/31/2011,37.87
AG,3/30/2011,37.53
AG,3/29/2011,36.62
AG,3/28/2011,36.62
AG,3/25/2011,37.68
AG,3/24/2011,37.78
AG,3/23/2011,36.58
AG,3/22/2011,35.95
AG,3/21/2011,36.16
AG,3/18/2011,35.15
AG,3/17/2011,34.47
AG,3/16/2011,34.73
AG,3/15/2011,33.88
AG,3/14/2011,36.18
AG,3/11/2011,34.1
AG,3/10/2011,35.19
AG,3/9/2011,36.17
AG,3/8/2011,36.37
AG,3/7/2011,36.6
AG,3/4/2011,34.43
AG,3/3/2011,34.53
AG,3/2/2011,34.75
AG,3/1/2011,34.37
AG,2/28/2011,33.49
AG,2/25/2011,32.54
AG,2/24/2011,33.28
AG,2/23/2011,33.29
AG,2/22/2011,32.89
AG,2/21/2011,33.43
AG,2/18/2011,31.94
AG,2/17/2011,30.61
AG,2/16/2011,30.77
AG,2/15/2011,30.72
AG,2/14/2011,30.16
AG,2/11/2011,30
AG,2/10/2011,29.8
AG,2/9/2011,30.22
AG,2/8/2011,29.42
AG,2/7/2011,29.21
AG,2/4/2011,28.91
AG,2/3/2011,28.3
AG,2/2/2011,28.27
AG,2/1/2011,28.32
AG,1/31/2011,27.75
AG,1/28/2011,26.68
AG,1/27/2011,27.39
AG,1/26/2011,27.1
AG,1/25/2011,26.7
AG,1/24/2011,27.56
AG,1/21/2011,27.14
AG,1/20/2011,28.41
AG,1/19/2011,29.32
AG,1/18/2011,28.79
AG,1/17/2011,28.19
AG,1/14/2011,28.52
AG,1/13/2011,29.22
AG,1/12/2011,29.6
AG,1/11/2011,29.54
AG,1/10/2011,28.79
AG,1/7/2011,28.39
AG,1/6/2011,29.08
AG,1/5/2011,29.21
AG,1/4/2011,30.67
AG,12/31/2010,30.63
AG,12/30/2010,30.7
AG,12/29/2010,30.44
AG,12/24/2010,29.07
AG,12/23/2010,29.18
AG,12/22/2010,29.35
AG,12/21/2010,29.25
AG,12/20/2010,29.21
AG,12/17/2010,28.78
AG,12/16/2010,29.15
AG,12/15/2010,29.06
AG,12/14/2010,29.88
AG,12/13/2010,29.33
AG,12/10/2010,28.79
AG,12/9/2010,28.41
AG,12/8/2010,29.02
AG,12/7/2010,30.5
AG,12/6/2010,29.6
AG,12/3/2010,28.74
AG,12/2/2010,28.5
AG,12/1/2010,28.74
AG,11/30/2010,27.13
AG,11/29/2010,26.74
AG,11/26/2010,26.62
AG,11/25/2010,27.44
AG,11/24/2010,27.41
AG,11/23/2010,27.31
AG,11/22/2010,27.42
AG,11/19/2010,27.07
AG,11/18/2010,26.57
AG,11/17/2010,25.2
AG,11/16/2010,25.48
AG,11/15/2010,26.01
AG,11/12/2010,26.79
AG,11/11/2010,27.75
AG,11/10/2010,27.53
AG,11/9/2010,28.55
AG,11/8/2010,26.72
AG,11/5/2010,26.14
AG,11/4/2010,25.38
AG,11/3/2010,25
AG,11/2/2010,24.73
AG,11/1/2010,24.91
AG,10/29/2010,23.96
AG,10/28/2010,23.73
AG,10/27/2010,23.77
AG,10/26/2010,23.48
AG,10/25/2010,23.71
AG,10/22/2010,23.05
AG,10/21/2010,23.9
AG,10/20/2010,23.71
AG,10/19/2010,24.26
AG,10/18/2010,24.02
AG,10/15/2010,24.42
AG,10/14/2010,24.49
AG,10/13/2010,23.53
AG,10/12/2010,23.03
AG,10/11/2010,23.31
AG,10/8/2010,22.37
AG,10/7/2010,23.38
AG,10/6/2010,22.92
AG,10/5/2010,22.24
AG,10/4/2010,22.03
AG,10/1/2010,21.95
AG,9/30/2010,22.07
AG,9/29/2010,21.87
AG,9/28/2010,21.165
AG,9/27/2010,21.54
AG,9/24/2010,21.35
AG,9/23/2010,21.08
AG,9/22/2010,21.08
AG,9/21/2010,20.76
AG,9/20/2010,20.91
AG,9/17/2010,20.85
AG,9/16/2010,20.76
AG,9/15/2010,20.44
AG,9/14/2010,20.31
AG,9/13/2010,19.93
AG,9/10/2010,19.9
AG,9/9/2010,19.97
AG,9/8/2010,20.02
AG,9/7/2010,19.65
AG,9/6/2010,19.86
AG,9/3/2010,19.66
AG,9/2/2010,19.45
AG,9/1/2010,19.47
AG,8/31/2010,18.87
AG,8/27/2010,19.03
AG,8/26/2010,19.11
AG,8/25/2010,18.63
AG,8/24/2010,17.88
AG,8/23/2010,17.94
AG,8/20/2010,18.14
AG,8/19/2010,18.45
AG,8/18/2010,18.36
AG,8/17/2010,18.54
AG,8/16/2010,18.2
AG,8/13/2010,18.06
AG,8/12/2010,17.92
AG,8/11/2010,18.12
AG,8/10/2010,18.09
AG,8/9/2010,18.48
AG,8/6/2010,18.3
AG,8/5/2010,18.35
AG,8/4/2010,18.5
AG,8/3/2010,18.42
AG,8/2/2010,18.11
AG,7/30/2010,17.66
AG,7/29/2010,17.6
AG,7/28/2010,17.63
AG,7/27/2010,18.16
AG,7/26/2010,18.01
AG,7/23/2010,18.17
AG,7/22/2010,17.82
AG,7/21/2010,17.88
AG,7/20/2010,17.55
AG,7/19/2010,17.78
AG,7/16/2010,18.25
AG,7/15/2010,18.42
AG,7/14/2010,18.29
AG,7/13/2010,18
AG,7/12/2010,18.06
AG,7/9/2010,17.87
AG,7/8/2010,18
AG,7/7/2010,17.65
AG,7/6/2010,17.85
AG,7/5/2010,17.85
AG,7/2/2010,17.98
AG,7/1/2010,18.65
AG,6/30/2010,18.74
AG,6/29/2010,18.57
AG,6/28/2010,19.11
AG,6/25/2010,18.65
AG,6/24/2010,18.38
AG,6/23/2010,18.91
AG,6/22/2010,18.625
AG,6/21/2010,19.37
AG,6/18/2010,18.77
AG,6/17/2010,18.5
AG,6/16/2010,18.51
AG,6/15/2010,18.42
AG,6/14/2010,18.43
AG,6/11/2010,18.31
AG,6/10/2010,17.98
AG,6/9/2010,18.27
AG,6/8/2010,18.34
AG,6/7/2010,17.36
AG,6/4/2010,17.76
AG,6/3/2010,18.27
AG,6/2/2010,18.43
AG,6/1/2010,18.3
AG,5/28/2010,18.53
AG,5/27/2010,18.36
AG,5/26/2010,18.27
AG,5/25/2010,17.63
AG,5/24/2010,17.78
AG,5/21/2010,17.72
AG,5/20/2010,17.93
AG,5/19/2010,18.53
AG,5/18/2010,18.82
AG,5/17/2010,19.11
AG,5/14/2010,19.64
AG,5/13/2010,19.43
AG,5/12/2010,19.59
AG,5/11/2010,18.42
AG,5/10/2010,18.46
AG,5/7/2010,17.7
AG,5/6/2010,17.69
AG,5/5/2010,17.63
AG,5/4/2010,18.71
AG,4/30/2010,18.62
AG,4/29/2010,18.15
AG,4/28/2010,17.96
AG,4/27/2010,18.16
AG,4/26/2010,18.35
AG,4/23/2010,17.89
AG,4/22/2010,17.98
AG,4/21/2010,17.82
AG,4/20/2010,18
AG,4/19/2010,17.5
AG,4/16/2010,18.35
AG,4/15/2010,18.27
AG,4/14/2010,18.39
AG,4/13/2010,18.16
AG,4/12/2010,18.49
AG,4/9/2010,18.34
AG,4/8/2010,17.98
AG,4/7/2010,17.97
AG,4/6/2010,17.92
AG,4/1/2010,17.69
AG,3/31/2010,17.5
AG,3/30/2010,17.41
AG,3/29/2010,17.15
AG,3/26/2010,16.85
AG,3/25/2010,16.79
AG,3/24/2010,16.68
AG,3/23/2010,16.78
AG,3/22/2010,16.78
AG,3/19/2010,17.31
AG,3/18/2010,17.49
AG,3/17/2010,17.54
AG,3/16/2010,17.24
AG,3/15/2010,17.02
AG,3/12/2010,17.31
AG,3/11/2010,16.91
AG,3/10/2010,17.47
AG,3/9/2010,17.05
AG,3/8/2010,17.33
AG,3/5/2010,17.25
AG,3/4/2010,17.34
AG,3/3/2010,17.17
AG,3/2/2010,16.57
AG,3/1/2010,16.5
AG,2/26/2010,16.12
AG,2/25/2010,15.92
AG,2/24/2010,15.76
AG,2/23/2010,16.1
AG,2/22/2010,16.44
AG,2/19/2010,15.95
AG,2/18/2010,15.83
AG,2/17/2010,16.21
AG,2/16/2010,15.82
AG,2/15/2010,15.57
AG,2/12/2010,15.33
AG,2/11/2010,15.37
AG,2/10/2010,15.6
AG,2/9/2010,15.2
AG,2/8/2010,15.14
AG,2/5/2010,15.17
AG,2/4/2010,16.13
AG,2/3/2010,16.79
AG,2/2/2010,16.78
AG,2/1/2010,16.23
AG,1/29/2010,16.29
AG,1/28/2010,16.62
AG,1/27/2010,16.74
AG,1/26/2010,16.79
AG,1/25/2010,17.16
AG,1/22/2010,17.28
AG,1/21/2010,17.68
AG,1/20/2010,18.48
AG,1/19/2010,18.5
AG,1/18/2010,18.66
AG,1/15/2010,18.52
AG,1/14/2010,18.58
AG,1/13/2010,18.35
AG,1/12/2010,18.41
AG,1/11/2010,18.84
AG,1/8/2010,18.12
AG,1/7/2010,18.09
AG,1/6/2010,17.89
AG,1/5/2010,17.57
AG,1/4/2010,17.17
AG,12/31/2009,16.99
AG,12/30/2009,16.92
AG,12/29/2009,17.42
AG,12/24/2009,17.32
AG,12/23/2009,16.92
AG,12/22/2009,16.95
AG,12/21/2009,17.27
AG,12/18/2009,17.31
AG,12/17/2009,17.4
AG,12/16/2009,17.6
AG,12/15/2009,17.18
AG,12/14/2009,17.19
AG,12/11/2009,17.51
AG,12/10/2009,17.39
AG,12/9/2009,17.77
AG,12/8/2009,18.11
AG,12/7/2009,18.04
AG,12/4/2009,18.83
AG,12/3/2009,19.11
AG,12/2/2009,19.18
AG,12/1/2009,18.72
AG,11/30/2009,18.14
AG,11/27/2009,17.98
AG,11/26/2009,18.49
AG,11/25/2009,18.63
AG,11/24/2009,18.57
AG,11/23/2009,18.76
AG,11/20/2009,18.18
AG,11/19/2009,18.2
AG,11/18/2009,18.74
AG,11/17/2009,18.1
AG,11/16/2009,17.74
AG,11/13/2009,17.3225
AG,11/12/2009,17.51
AG,11/11/2009,17.63
AG,11/10/2009,17.26
AG,11/9/2009,17.68
AG,11/6/2009,17.525
AG,11/5/2009,17.38
AG,11/4/2009,17.48
AG,11/3/2009,16.35
AG,11/2/2009,16.58
AG,10/30/2009,16.57
AG,10/29/2009,16.33
AG,10/28/2009,16.33
AG,10/27/2009,17.06
AG,10/26/2009,17.61
AG,10/23/2009,17.65
AG,10/22/2009,17.55
AG,10/21/2009,17.39
AG,10/20/2009,17.755
AG,10/19/2009,17.52
AG,10/16/2009,17.31
AG,10/15/2009,17.54
AG,10/14/2009,17.93
AG,10/13/2009,17.99
AG,10/12/2009,17.89
AG,10/9/2009,17.63
AG,10/8/2009,17.8
AG,10/7/2009,17.4
AG,10/6/2009,16.95
AG,10/5/2009,16.23
AG,10/2/2009,16.21
AG,10/1/2009,16.55
AG,9/30/2009,16.45
AG,9/29/2009,16.07
AG,9/28/2009,15.91
AG,9/25/2009,16.2
AG,9/24/2009,16.76
AG,9/23/2009,17.1
AG,9/22/2009,17.24
AG,9/21/2009,16.68
AG,9/18/2009,17.11
AG,9/17/2009,17.38
AG,9/16/2009,17.29
AG,9/15/2009,16.52
AG,9/14/2009,16.35
AG,9/11/2009,16.89
AG,9/10/2009,16.09
AG,9/9/2009,16.24
AG,9/8/2009,16.75
AG,9/7/2009,16.21
AG,9/4/2009,15.95
AG,9/3/2009,15.73
AG,9/2/2009,14.91
AG,9/1/2009,14.74
AG,8/28/2009,14.54
AG,8/27/2009,14.2
AG,8/26/2009,14.32
AG,8/25/2009,14.11
AG,8/24/2009,14.41
AG,8/21/2009,14.01
AG,8/20/2009,14.04
AG,8/19/2009,13.585
AG,8/18/2009,14.09
AG,8/17/2009,14.13
AG,8/14/2009,14.98
AG,8/13/2009,15.07
AG,8/12/2009,14.28
AG,8/11/2009,14.355
AG,8/10/2009,14.47
AG,8/7/2009,14.65
AG,8/6/2009,14.67
AG,8/5/2009,14.67
AG,8/4/2009,14.08
AG,8/3/2009,14.29
AG,7/31/2009,13.63
AG,7/30/2009,13.4
AG,7/29/2009,13.6
AG,7/28/2009,14.02
AG,7/27/2009,14.06
AG,7/24/2009,13.78
AG,7/23/2009,13.76
AG,7/22/2009,13.4
AG,7/21/2009,13.52
AG,7/20/2009,13.74
AG,7/17/2009,13.16
AG,7/16/2009,13.21
AG,7/15/2009,13.27
AG,7/14/2009,12.88
AG,7/13/2009,12.47
AG,7/10/2009,12.63
AG,7/9/2009,12.89
AG,7/8/2009,13.05
AG,7/7/2009,13.32
AG,7/6/2009,13.03
AG,7/3/2009,13.44
AG,7/2/2009,13.41
AG,7/1/2009,13.65
AG,6/30/2009,13.94
AG,6/29/2009,14.07
AG,6/26/2009,14.26
AG,6/25/2009,13.87
AG,6/24/2009,13.88
AG,6/23/2009,13.77
AG,6/22/2009,13.83
AG,6/19/2009,14.23
AG,6/18/2009,14.19
AG,6/17/2009,14.02
AG,6/16/2009,14.3
AG,6/15/2009,14.31
AG,6/12/2009,15.07
AG,6/11/2009,15.09
AG,6/10/2009,15.39
AG,6/9/2009,14.93
AG,6/8/2009,14.84
AG,6/5/2009,15.65
AG,6/4/2009,15.305
AG,6/3/2009,15.97
AG,6/2/2009,15.62
AG,6/1/2009,15.86
AG,5/29/2009,15.52
AG,5/28/2009,14.88
AG,5/27/2009,14.5
AG,5/26/2009,14.3
AG,5/22/2009,14.66
AG,5/21/2009,14.23
AG,5/20/2009,14.29
AG,5/19/2009,13.88
AG,5/18/2009,13.79
AG,5/15/2009,13.92
AG,5/14/2009,13.84
AG,5/13/2009,14.14
AG,5/12/2009,14.09
AG,5/11/2009,13.9
AG,5/8/2009,13.9
AG,5/7/2009,14.01
AG,5/6/2009,13.44
AG,5/5/2009,13.11
AG,5/1/2009,12.15
AG,4/30/2009,12.63
AG,4/29/2009,12.5
AG,4/28/2009,12.56
AG,4/27/2009,12.98
AG,4/24/2009,12.78
AG,4/23/2009,12.43
AG,4/22/2009,12.12
AG,4/21/2009,12.14
AG,4/20/2009,12.06
AG,4/17/2009,11.98
AG,4/16/2009,12.65
AG,4/15/2009,12.935
AG,4/14/2009,12.65
AG,4/9/2009,12.3
AG,4/8/2009,12.28
AG,4/7/2009,12.17
AG,4/6/2009,12.41
AG,4/3/2009,12.86
AG,4/2/2009,12.88
AG,4/1/2009,12.98
AG,3/31/2009,13.11
AG,3/30/2009,12.96
AG,3/27/2009,13.22
AG,3/26/2009,13.6
AG,3/25/2009,13.16
AG,3/24/2009,13.51
AG,3/23/2009,13.76
AG,3/20/2009,13.65
AG,3/19/2009,13.13
AG,3/18/2009,12.61
AG,3/17/2009,12.86
AG,3/16/2009,13.06
AG,3/13/2009,13.11
AG,3/12/2009,12.84
AG,3/11/2009,12.62
AG,3/10/2009,12.71
AG,3/9/2009,13.36
AG,3/6/2009,13.46
AG,3/5/2009,13.15
AG,3/4/2009,12.87
AG,3/3/2009,12.68
AG,3/2/2009,13.14
AG,2/27/2009,13.21
AG,2/26/2009,13.48
AG,2/25/2009,13.81
AG,2/24/2009,14.39
AG,2/23/2009,14.36
AG,2/20/2009,14.28
AG,2/19/2009,14.26
AG,2/18/2009,14.05
AG,2/17/2009,13.9
AG,2/16/2009,13.55
AG,2/13/2009,13.37
AG,2/12/2009,13.34
AG,2/11/2009,13.39
AG,2/10/2009,12.96
AG,2/9/2009,13.01
AG,2/6/2009,12.89
AG,2/5/2009,12.8
AG,2/4/2009,12.4
AG,2/3/2009,12.37
AG,2/2/2009,12.43
AG,1/30/2009,12.51
AG,1/29/2009,11.74
AG,1/28/2009,11.98
AG,1/27/2009,11.91
AG,1/26/2009,12.1
AG,1/23/2009,11.46
AG,1/22/2009,11.32
AG,1/21/2009,11.34
AG,1/20/2009,11.32
AG,1/19/2009,11.16
AG,1/16/2009,10.78
AG,1/15/2009,10.51
AG,1/14/2009,10.77
AG,1/13/2009,10.62
AG,1/12/2009,11.09
AG,1/9/2009,11.22
AG,1/8/2009,10.88
AG,1/7/2009,11.41
AG,1/6/2009,10.85
AG,1/5/2009,11.07
AG,1/2/2009,11.08
AG,12/31/2008,10.79
AG,12/30/2008,10.83
AG,12/29/2008,10.93
AG,12/24/2008,10.29
AG,12/23/2008,10.7
AG,12/22/2008,10.97
